text,x0,x1,top,doctop,bottom,upright,height,width,direction,page
-,2195.7424695,2196.722817,270.34085849999974,25182.3408585,276.2823585000001,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.208192,2211.2497845,270.34085849999974,25182.3408585,276.2823585000001,True,5.94150000000036,13.041592499999751,ltr,23
3,2212.7351595,2215.3969515,270.34085849999974,25182.3408585,276.2823585000001,True,5.94150000000036,2.6617919999998776,ltr,23
LARGE,1797.72,1811.290386,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,13.570385999999871,ltr,23
TR,1812.775761,1818.123111,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,5.347350000000006,ltr,23
MXWAPX4,1819.608486,1840.5998055000002,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,20.991319500000145,ltr,23
(DANTE),1842.0851805,1858.56096,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,16.475779500000044,ltr,23
RJ45,1894.38,1904.8251570000002,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1933.14,1941.3689775,281.20085849999987,25193.2008585,287.1423585000002,True,5.94150000000036,8.228977499999928,ltr,23
6,1942.8543525,1945.5161445,281.20085849999987,25193.2008585,287.1423585000002,True,5.94150000000036,2.661792000000105,ltr,23
(POE+),1947.0015195,1960.5303150000002,281.20085849999987,25193.2008585,287.1423585000002,True,5.94150000000036,13.528795500000115,ltr,23
RJ45,1988.94,1999.3851570000002,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2185.98,2194.1970945,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,8.217094499999803,ltr,23
-,2195.6824695,2196.662817,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.148192,2211.1897845,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,13.041592499999751,ltr,23
4,2212.6751595,2215.3369515,281.1408584999999,25193.1408585,287.0823585000003,True,5.94150000000036,2.6617919999998776,ltr,23
SMALL,1796.04,1810.0084665,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,13.968466499999977,ltr,23
TR,1811.4938415,1816.8411915,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,5.347350000000006,ltr,23
MXA920,1818.3265665,1835.479677,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,17.15311050000014,ltr,23
#1,1836.965052,1842.288636,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,5.3235839999999826,ltr,23
(DANTE),1843.774011,1860.2497905,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,16.475779500000044,ltr,23
RJ45,1894.38,1904.8251570000002,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1933.14,1941.3689775,292.00085850000005,25204.0008585,297.9423585000004,True,5.94150000000036,8.228977499999928,ltr,23
7,1942.8543525,1945.5161445,292.00085850000005,25204.0008585,297.9423585000004,True,5.94150000000036,2.661792000000105,ltr,23
(POE+),1947.0015195,1960.5303150000002,292.00085850000005,25204.0008585,297.9423585000004,True,5.94150000000036,13.528795500000115,ltr,23
RJ45,1988.94,1999.3851570000002,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2186.04,2194.2570944999998,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,8.217094499999803,ltr,23
-,2195.7424695,2196.722817,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.208192,2211.2497845,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,13.041592499999751,ltr,23
5,2212.7351595,2215.3969515,291.9408585000001,25203.9408585,297.88235850000046,True,5.94150000000036,2.6617919999998776,ltr,23
WALL,596.8200000000002,617.6802454200001,299.9269411800001,25211.92694118,310.72976117999997,True,10.802819999999883,20.860245419999956,ltr,23
MOUNTED,620.3809504200002,658.0611865800001,299.9269411800001,25211.92694118,310.72976117999997,True,10.802819999999883,37.680236159999936,ltr,23
TOUCH,660.7618915800001,686.7534765000001,299.9269411800001,25211.92694118,310.72976117999997,True,10.802819999999883,25.991584920000037,ltr,23
PANEL,689.4541815000001,713.7605265000001,299.9269411800001,25211.92694118,310.72976117999997,True,10.802819999999883,24.306344999999965,ltr,23
LOCATION,716.4612315000002,754.0982563800002,299.9269411800001,25211.92694118,310.72976117999997,True,10.802819999999883,37.63702488000001,ltr,23
LARGE,1796.22,1809.790386,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,13.570385999999871,ltr,23
TR,1811.275761,1816.623111,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,5.347350000000006,ltr,23
MXA920,1818.108486,1835.2615965000002,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,17.15311050000014,ltr,23
#2,1836.7469715,1842.0705555000002,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,5.32358400000021,ltr,23
(DANTE),1843.5559305,1860.03171,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,16.475779500000044,ltr,23
RJ45,1894.38,1904.8251570000002,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1933.14,1941.3689775,302.8008584999998,25214.8008585,308.74235850000014,True,5.94150000000036,8.228977499999928,ltr,23
8,1942.8543525,1945.5161445,302.8008584999998,25214.8008585,308.74235850000014,True,5.94150000000036,2.661792000000105,ltr,23
(POE+),1947.0015195,1960.5303150000002,302.8008584999998,25214.8008585,308.74235850000014,True,5.94150000000036,13.528795500000115,ltr,23
RJ45,1988.94,1999.3851570000002,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2186.04,2194.2570944999998,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,8.217094499999803,ltr,23
-,2195.7424695,2196.722817,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.208192,2211.2497845,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,13.041592499999751,ltr,23
6,2212.7351595,2215.3969515,302.74085849999983,25214.7408585,308.6823585000002,True,5.94150000000036,2.6617919999998776,ltr,23
LARGE,1796.22,1809.790386,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,13.570385999999871,ltr,23
TR,1811.275761,1816.623111,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,5.347350000000006,ltr,23
MXA920,1818.108486,1835.2615965000002,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,17.15311050000014,ltr,23
#3,1836.7469715,1842.0705555000002,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,5.32358400000021,ltr,23
(DANTE),1843.5559305,1860.03171,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,16.475779500000044,ltr,23
RJ45,1894.38,1904.8251570000002,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1933.14,1941.3689775,313.60085849999996,25225.6008585,319.5423585000003,True,5.94150000000036,8.228977499999928,ltr,23
9,1942.8543525,1945.5161445,313.60085849999996,25225.6008585,319.5423585000003,True,5.94150000000036,2.661792000000105,ltr,23
(POE+),1947.0015195,1960.5303150000002,313.60085849999996,25225.6008585,319.5423585000003,True,5.94150000000036,13.528795500000115,ltr,23
RJ45,1988.94,1999.3851570000002,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2185.98,2194.1970945,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,8.217094499999803,ltr,23
-,2195.6824695,2196.662817,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.148192,2211.1897845,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,13.041592499999751,ltr,23
7,2212.6751595,2215.3369515,313.5408585,25225.5408585,319.4823585000004,True,5.94150000000036,2.6617919999998776,ltr,23
SMALL,606.1800000000003,625.2280371000003,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,19.048037099999988,ltr,23
TRAINING,627.2535621000003,653.6096934000003,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,26.356131300000015,ltr,23
AREA,655.6352184000003,670.6160013000002,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,14.980782899999895,ltr,23
(14.089),672.6415263000004,695.7325113000003,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,23.090984999999932,ltr,23
LARGE,881.7000000000003,900.2051964000002,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,18.50519639999993,ltr,23
TRAINING,902.2307214000002,928.5868527000002,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,26.356131300000015,ltr,23
AREA,930.6123777000003,945.5931606000003,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,14.980782900000008,ltr,23
(14.088),947.6186856000003,970.7096706000003,319.3102179000002,25231.3102179,327.4123179000003,True,8.102100000000064,23.090985000000046,ltr,23
LARGE,1796.22,1809.790386,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,13.570385999999871,ltr,23
TR,1811.275761,1816.623111,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,5.347350000000006,ltr,23
MXA920,1818.108486,1835.2615965000002,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,17.15311050000014,ltr,23
#4,1836.7469715,1842.0705555000002,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,5.32358400000021,ltr,23
(DANTE),1843.5559305,1860.03171,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,16.475779500000044,ltr,23
RJ45,1894.38,1904.8251570000002,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,324.40085850000014,25236.4008585,330.3423585000005,True,5.94150000000036,8.228977499999928,ltr,23
10,1941.5343525,1946.8579365000003,324.40085850000014,25236.4008585,330.3423585000005,True,5.94150000000036,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,324.40085850000014,25236.4008585,330.3423585000005,True,5.94150000000036,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2186.04,2194.2570944999998,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,8.217094499999803,ltr,23
-,2195.7424695,2196.722817,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,0.9803474999998798,ltr,23
RELAY,2198.208192,2211.2497845,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,13.041592499999751,ltr,23
8,2212.7351595,2215.3969515,324.34085849999974,25236.3408585,330.2823585000001,True,5.94150000000036,2.6617919999998776,ltr,23
RJ45,1894.38,1904.8251570000002,335.1408584999999,25247.1408585,341.0823585000003,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,8.228977499999928,ltr,23
11,1941.5343525,1946.8579365000003,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,335.1408584999999,25247.1408585,341.0823585000003,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2191.08,2199.2970944999997,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,8.217094499999803,ltr,23
-,2200.7824695,2201.762817,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,0.9803474999998798,ltr,23
IR/S,2203.248192,2212.0416119999995,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,8.793419999999514,ltr,23
1,2213.5269869999997,2216.1887789999996,335.20085849999987,25247.2008585,341.1423585000002,True,5.94150000000036,2.6617919999998776,ltr,23
CISCO,1791.1200000000001,1803.585267,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,12.465266999999812,ltr,23
ROOM,1805.0706420000001,1817.8211010000002,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,12.750459000000092,ltr,23
VISION,1819.3064760000002,1832.662968,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,13.35649199999989,ltr,23
CAM,1834.148343,1843.6012695000002,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,9.452926500000103,ltr,23
#1,1845.0866445000001,1850.4102285000001,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,5.3235839999999826,ltr,23
(CTRL),1851.8956035,1865.15109,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,13.25548649999996,ltr,23
RJ45,1894.38,1904.8251570000002,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,8.228977499999928,ltr,23
12,1941.5343525,1946.8579365000003,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,345.9408585000001,25257.9408585,351.88235850000046,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2190.3,2198.5170945,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,8.217094499999803,ltr,23
-,2200.0024695,2200.982817,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,0.9803474999998798,ltr,23
IR/S,2202.4681920000003,2211.261612,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,8.793419999999514,ltr,23
2,2212.746987,2215.408779,346.00085850000005,25258.0008585,351.9423585000004,True,5.94150000000036,2.6617919999998776,ltr,23
OWNER,731.52,752.5287453,352.9702179000001,25264.9702179,361.07231790000014,True,8.102100000000064,21.008745299999987,ltr,23
FURNISHED,754.5542703,786.3469107,352.9702179000001,25264.9702179,361.07231790000014,True,8.102100000000064,31.792640399999982,ltr,23
OWNER,1001.52,1022.5287453,352.9702179000001,25264.9702179,361.07231790000014,True,8.102100000000064,21.008745299999987,ltr,23
FURNISHED,1024.5542702999999,1056.3469106999999,352.9702179000001,25264.9702179,361.07231790000014,True,8.102100000000064,31.792640399999982,ltr,23
CISCO,1791.1200000000001,1803.585267,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,12.465266999999812,ltr,23
ROOM,1805.0706420000001,1817.8211010000002,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,12.750459000000092,ltr,23
VISION,1819.3064760000002,1832.662968,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,13.35649199999989,ltr,23
CAM,1834.148343,1843.6012695000002,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,9.452926500000103,ltr,23
#2,1845.0866445000001,1850.4102285000001,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,5.3235839999999826,ltr,23
(CTRL),1851.8956035,1865.15109,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,13.25548649999996,ltr,23
RJ45,1894.38,1904.8251570000002,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,8.228977499999928,ltr,23
13,1941.5343525,1946.8579365000003,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,356.74085849999983,25268.7408585,362.6823585000002,True,5.94150000000036,10.445157000000108,ltr,23
PHX,2190.3,2198.5170945,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,8.217094499999803,ltr,23
-,2200.0024695,2200.982817,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,0.9803474999998798,ltr,23
IR/S,2202.4681920000003,2211.261612,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,8.793419999999514,ltr,23
3,2212.746987,2215.408779,356.8008584999998,25268.8008585,362.74235850000014,True,5.94150000000036,2.6617919999998776,ltr,23
CISCO,725.7000000000003,738.1652670000003,367.60085849999996,25279.6008585,373.5423585000003,True,5.94150000000036,12.46526700000004,ltr,23
T10,768.3000000000002,776.1011895000001,367.60085849999996,25279.6008585,373.5423585000003,True,5.94150000000036,7.801189499999964,ltr,23
